PropertyId,Property_BookingId,BookingCreatedDate,ArrivalDate,DepartureDate,Adults,Children,Infants,Persons,NumNights,Channel,RoomRate,CleaningFee,Revenue,ADR,TouristTax,TotalPaid,RealProperty,Capacity,Square,PropertyType,NumBedrooms,ReadyDate
43361,155056,2024-10-02 11:17:14,2024-11-07 00:00:00,2024-11-10 00:00:00,3,0,0,3,3,Booking.com,431.5,109.5,541.0,180.33,61.88,602.88,Yes,3.0,35.0,Unknown,1.0,2022-10-10 00:00:00
43169,155055,2024-10-02 11:09:19,2024-10-19 00:00:00,2024-10-22 00:00:00,5,0,0,5,3,Booking.com,1131.1265205292193,126.46,1210.5028343016158,267.73,103.13,906.31,Yes,6.0,92.0,Apartment,3.0,2020-09-19 00:00:00
4790,155054,2024-10-02 10:52:25,2025-01-19 00:00:00,2025-01-23 00:00:00,1,0,0,1,4,Expedia Collects,800.67,0.0,800.67,200.17,27.5,828.17,Yes,4.0,45.0,Apartment,1.0,2014-05-01 00:00:00
42852,155053,2024-10-02 10:22:55,2024-11-27 00:00:00,2024-12-01 00:00:00,4,0,0,4,4,Airbnb,1131.1265205292193,0.0,1210.5028343016158,255.97,110.0,1133.88,Yes,7.0,100.0,Apartment,4.0,2017-11-09 00:00:00
43320,155052,2024-10-02 10:20:30,2024-12-20 00:00:00,2024-12-24 00:00:00,6,0,0,6,4,Airbnb,1131.1265205292193,0.0,1210.5028343016158,268.9,150.0,1225.58,Yes,6.0,103.0,Apartment,3.0,2022-06-17 00:00:00
43492,155051,2024-10-02 07:22:15,2024-11-12 00:00:00,2024-11-15 00:00:00,4,0,0,4,3,Airbnb,434.69,0.0,434.69,144.9,82.5,517.19,Yes,5.0,67.0,Apartment,4.0,2024-05-29 00:00:00
42856,155050,2024-02-10 00:00:00,2024-12-14 00:00:00,2024-12-23 00:00:00,2,0,0,2,9,Airbnb,1040.76,0.0,1040.76,115.64,87.5,1128.26,Yes,3.0,40.0,Apartment,0.0,2017-11-05 00:00:00
43404,155049,2024-10-02 04:00:29,2024-12-19 00:00:00,2024-12-27 00:00:00,2,3,0,5,8,Airbnb,1236.85,0.0,1236.85,154.61,96.25,1333.1,Yes,5.0,45.0,Unknown,2.0,2023-03-22 00:00:00
43124,155048,2024-10-02 03:40:37,2024-11-03 00:00:00,2024-11-08 00:00:00,2,0,0,2,5,Airbnb,835.31,0.0,835.31,167.06,10.0,845.31,Yes,4.0,58.0,Apartment,2.0,2020-09-30 00:00:00
43404,155047,2024-10-02 03:25:08,2024-10-15 00:00:00,2024-10-18 00:00:00,4,0,0,4,3,Airbnb,555.55,0.0,555.55,185.18,82.5,638.05,Yes,5.0,45.0,Unknown,2.0,2023-03-22 00:00:00
5930,155046,2024-10-02 03:21:13,2024-10-08 00:00:00,2024-10-10 00:00:00,2,2,0,4,2,Booking.com,327.87,77.56,405.43,202.72,27.5,432.93,Yes,4.0,40.0,Apartment,1.0,2015-02-27 00:00:00
42684,155045,2024-10-02 03:07:05,2024-10-21 00:00:00,2024-10-25 00:00:00,3,0,0,3,4,Airbnb,1040.18,0.0,1040.18,260.05,82.5,1122.68,Yes,3.0,70.0,Apartment,1.0,2017-03-07 00:00:00
43361,155044,2024-10-02 02:50:25,2024-12-08 00:00:00,2024-12-21 00:00:00,1,0,0,1,13,Booking.com,1131.1265205292193,109.5,1210.5028343016158,93.85,48.13,1268.13,Yes,3.0,35.0,Unknown,1.0,2022-10-10 00:00:00
42998,155043,2024-10-02 00:41:21,2024-12-05 00:00:00,2024-12-09 00:00:00,3,0,0,3,4,Booking.com,405.0,103.31,508.31,127.08,12.0,520.31,Yes,4.0,45.0,Apartment,2.0,2018-10-24 00:00:00
43128,155042,2024-10-02 00:00:25,2024-10-23 00:00:00,2024-10-27 00:00:00,2,0,0,2,4,Booking.com,691.9,82.7,774.6,193.65,8.0,782.6,Yes,3.0,58.0,Apartment,2.0,2020-08-29 00:00:00
43137,155041,2024-10-01 23:52:23,2024-11-18 00:00:00,2024-11-23 00:00:00,6,0,0,6,5,Airbnb,729.72,0.0,729.72,145.94,187.5,917.22,Yes,9.0,113.0,Apartment,4.0,2020-08-27 00:00:00
43041,155040,2024-10-01 23:50:16,2024-12-10 00:00:00,2024-12-15 00:00:00,3,0,0,3,5,Airbnb,457.86,0.0,457.86,91.57,103.13,560.99,Yes,4.0,50.0,Apartment,2.0,2019-08-02 00:00:00
43218,155039,2024-01-10 00:00:00,2024-11-12 00:00:00,2024-11-15 00:00:00,3,2,0,5,3,Airbnb,492.69,0.0,492.69,164.23,61.88,554.57,Yes,6.0,0.0,Unknown,3.0,2021-05-17 00:00:00
43333,155038,2024-10-01 23:35:17,2024-12-07 00:00:00,2024-12-14 00:00:00,2,0,0,2,7,Airbnb,575.47,0.0,575.47,82.21,96.25,671.72,Yes,2.0,40.0,Apartment,1.0,2022-07-12 00:00:00
43163,155037,2024-10-01 23:26:13,2024-10-04 00:00:00,2024-10-05 00:00:00,4,0,0,4,1,Booking.com,219.0,153.79,372.79,372.79,27.5,400.29,Yes,7.0,96.0,Apartment,3.0,2020-09-07 00:00:00
43163,155037,2024-10-01 23:26:13,2024-10-04 00:00:00,2024-10-05 00:00:00,4,0,0,4,1,Booking.com,219.0,153.79,372.79,372.79,27.5,400.29,Yes,8.0,96.0,Apartment,3.0,2020-09-07 00:00:00
43311,155036,2024-10-01 23:07:27,2024-11-09 00:00:00,2024-11-11 00:00:00,5,0,0,5,2,Booking.com,446.0,96.8,542.8,271.4,55.0,597.8,Yes,6.0,85.0,Apartment,3.0,2022-06-01 00:00:00
5934,155035,2024-10-01 23:03:08,2024-10-18 00:00:00,2024-10-21 00:00:00,2,2,0,4,3,Airbnb,883.06,0.0,883.06,294.35,41.25,924.31,Yes,4.0,40.0,Apartment,1.0,2015-03-01 00:00:00
43099,155034,2024-10-01 22:47:07,2024-12-13 00:00:00,2024-12-17 00:00:00,3,0,0,3,4,Airbnb,433.41,0.0,433.41,108.35,82.5,515.91,Yes,4.0,75.0,Apartment,2.0,2020-07-12 00:00:00
43496,155033,2024-10-01 22:38:36,2024-12-10 00:00:00,2024-12-14 00:00:00,2,1,0,3,4,Airbnb,506.49,0.0,506.49,126.62,55.0,561.49,Yes,5.0,68.0,Apartment,4.0,2024-04-17 00:00:00
3964,155032,2024-10-01 22:33:27,2024-12-05 00:00:00,2024-12-09 00:00:00,3,0,0,3,4,Airbnb,553.75,0.0,553.75,138.44,82.5,636.25,Yes,4.0,45.0,Apartment,0.0,2013-06-15 00:00:00
4790,155031,2024-10-01 22:30:20,2024-11-01 00:00:00,2024-11-05 00:00:00,2,1,0,3,4,Expedia Collects,1131.1265205292193,0.0,1210.5028343016158,153.2,55.0,667.81,Yes,4.0,45.0,Apartment,1.0,2014-05-01 00:00:00
43043,155030,2024-10-01 22:25:20,2024-10-30 00:00:00,2024-11-03 00:00:00,4,0,0,4,4,Booking.com,665.1,102.86,767.96,191.99,110.0,877.96,Yes,4.0,50.0,Unknown,2.0,2019-08-02 00:00:00
43043,155029,2024-10-01 21:56:58,2024-10-21 00:00:00,2024-10-24 00:00:00,4,0,0,4,3,Airbnb,560.96,0.0,560.96,186.99,82.5,643.46,Yes,4.0,50.0,Unknown,2.0,2019-08-02 00:00:00
43542,155028,2024-10-01 21:47:37,2024-11-29 00:00:00,2024-12-03 00:00:00,3,2,0,5,4,Booking.com,816.52,117.36,933.88,233.47,82.5,1016.38,Yes,6.0,70.0,Apartment,3.0,2024-03-25 00:00:00
43542,155028,2024-10-01 21:47:37,2024-11-29 00:00:00,2024-12-03 00:00:00,3,2,0,5,4,Booking.com,816.52,117.36,933.88,233.47,82.5,1016.38,Yes,7.0,70.0,Apartment,3.0,2024-03-25 00:00:00
43516,155027,2024-10-01 21:38:22,2024-12-02 00:00:00,2024-12-06 00:00:00,4,0,0,4,4,Booking.com,522.27,97.19,619.46,154.87,110.0,729.46,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
12688,155026,2024-10-01 21:32:14,2024-10-23 00:00:00,2024-10-26 00:00:00,4,0,0,4,3,Booking.com,1131.1265205292193,125.67,1210.5028343016158,289.5,82.5,950.99,Yes,6.0,70.0,Apartment,2.0,2016-05-05 00:00:00
43225,155025,2024-10-01 21:27:29,2024-12-13 00:00:00,2024-12-16 00:00:00,4,0,0,4,3,Booking.com,367.0,98.77,465.77,155.26,75.0,540.77,Yes,4.0,51.0,Apartment,0.0,2021-07-09 00:00:00
43225,155025,2024-10-01 21:27:29,2024-12-13 00:00:00,2024-12-16 00:00:00,4,0,0,4,3,Booking.com,367.0,98.77,465.77,155.26,75.0,540.77,Yes,5.0,51.0,Apartment,0.0,2021-07-09 00:00:00
42856,155024,2024-01-10 00:00:00,2024-10-11 00:00:00,2024-10-14 00:00:00,3,0,0,3,3,Airbnb,663.66,0.0,663.66,221.22,56.25,719.91,Yes,3.0,40.0,Apartment,0.0,2017-11-05 00:00:00
43166,155023,2024-10-01 21:03:27,2024-12-13 00:00:00,2024-12-17 00:00:00,3,0,0,3,4,Booking.com,355.0,115.06,470.06,117.52,75.0,545.06,Yes,4.0,47.0,Unknown,2.0,2020-08-23 00:00:00
42994,155022,2024-10-01 20:50:35,2024-10-12 00:00:00,2024-10-15 00:00:00,4,0,0,4,3,Booking.com,528.94,93.36,622.3,207.43,82.5,704.8,Yes,5.0,64.0,Apartment,4.0,2018-07-03 00:00:00
43425,155021,2024-01-10 00:00:00,2024-11-28 00:00:00,2024-12-02 00:00:00,10,0,0,10,4,Booking.com,1254.0,263.24,1517.24,379.31,275.0,1792.24,Yes,10.0,160.0,House,5.0,2023-05-28 00:00:00
43194,155020,2024-01-10 00:00:00,2024-11-28 00:00:00,2024-12-02 00:00:00,7,0,0,7,4,Airbnb,635.26,0.0,635.26,158.82,175.0,810.26,Yes,8.0,95.0,Apartment,3.0,2021-03-18 00:00:00
43056,155018,2024-10-01 18:25:33,2024-12-10 00:00:00,2024-12-17 00:00:00,2,0,0,2,7,Expedia Collects,478.59,0.0,478.59,68.37,96.25,574.84,Yes,4.0,50.0,Apartment,1.0,2019-10-25 00:00:00
43056,155018,2024-10-01 18:25:33,2024-12-10 00:00:00,2024-12-17 00:00:00,2,0,0,2,7,Expedia Collects,478.59,0.0,478.59,68.37,96.25,574.84,Yes,5.0,50.0,Apartment,1.0,2019-10-25 00:00:00
43485,155017,2024-10-01 18:23:54,2024-10-31 00:00:00,2024-11-03 00:00:00,5,0,0,5,3,Airbnb,856.56,0.0,856.56,285.52,103.13,959.69,Yes,5.0,64.0,Apartment,4.0,2024-01-24 00:00:00
43424,155016,2024-10-01 17:51:46,2024-10-16 00:00:00,2024-10-19 00:00:00,3,0,0,3,3,Airbnb,898.45,0.0,898.45,299.48,61.88,960.33,Yes,3.0,70.0,Apartment,3.0,2023-05-28 00:00:00
43066,155015,2024-10-01 16:44:04,2024-12-29 00:00:00,2025-01-02 00:00:00,10,0,0,10,4,Airbnb,2753.26,0.0,2753.26,688.32,250.0,3003.26,Yes,12.0,80.0,Apartment,5.0,2019-12-26 00:00:00
14947,155014,2024-10-01 16:37:22,2024-10-28 00:00:00,2024-11-01 00:00:00,3,0,0,3,4,Expedia Collects,649.03,0.0,649.03,162.26,82.5,731.53,Yes,4.0,45.0,Apartment,1.0,2016-05-06 00:00:00
43589,155013,2024-01-10 00:00:00,2024-10-29 00:00:00,2024-11-02 00:00:00,3,1,0,4,4,Airbnb,980.24,0.0,980.24,245.06,82.5,1062.74,Yes,4.0,66.0,Apartment,3.0,2024-07-27 00:00:00
4181,155012,2024-10-01 16:06:45,2024-10-17 00:00:00,2024-10-21 00:00:00,2,2,0,4,4,Stay U-nique.com Website,875.75,0.0,875.75,218.94,55.0,930.75,Yes,4.0,45.0,Apartment,0.0,2013-09-07 00:00:00
43428,155010,2024-01-10 00:00:00,2024-11-01 00:00:00,2024-11-05 00:00:00,4,0,0,4,4,Airbnb,774.51,0.0,774.51,193.63,110.0,884.51,Yes,4.0,65.0,Apartment,2.0,2023-05-28 00:00:00
43428,155010,2024-01-10 00:00:00,2024-11-01 00:00:00,2024-11-05 00:00:00,4,0,0,4,4,Airbnb,774.51,0.0,774.51,193.63,110.0,884.51,Yes,5.0,65.0,Apartment,2.0,2023-05-28 00:00:00
43015,155009,2024-10-01 15:23:27,2024-10-22 00:00:00,2024-10-24 00:00:00,3,0,0,3,2,Airbnb,413.71,0.0,413.71,206.86,37.5,451.21,Yes,5.0,41.0,Apartment,2.0,2019-02-14 00:00:00
43296,155008,2024-10-01 15:10:16,2024-12-11 00:00:00,2024-12-17 00:00:00,2,0,0,2,6,Airbnb,1131.1265205292193,0.0,1210.5028343016158,104.64,82.5,710.35,Yes,2.0,55.0,Apartment,0.0,2022-05-22 00:00:00
43296,155008,2024-10-01 15:10:16,2024-12-11 00:00:00,2024-12-17 00:00:00,2,0,0,2,6,Airbnb,1131.1265205292193,0.0,1210.5028343016158,104.64,82.5,710.35,Yes,3.0,55.0,Apartment,0.0,2022-05-22 00:00:00
43418,155007,2024-10-01 15:06:23,2024-11-08 00:00:00,2024-11-11 00:00:00,7,1,0,8,3,Booking.com,1027.99,216.83,1244.82,414.94,144.38,1389.2,Yes,10.0,150.0,Apartment,4.0,2023-05-28 00:00:00
43432,155006,2024-01-10 00:00:00,2024-10-20 00:00:00,2024-10-23 00:00:00,4,0,0,4,3,Airbnb,745.25,0.0,745.25,248.42,82.5,827.75,Yes,5.0,64.0,Apartment,4.0,2023-08-03 00:00:00
43176,155005,2024-01-10 00:00:00,2024-11-17 00:00:00,2024-11-21 00:00:00,6,0,0,6,4,Airbnb,1131.1265205292193,0.0,1210.5028343016158,155.96,150.0,773.85,Yes,6.0,77.0,Apartment,2.0,2021-02-23 00:00:00
43030,155004,2024-10-01 14:25:00,2024-12-15 00:00:00,2024-12-21 00:00:00,8,0,0,8,6,Airbnb,834.49,0.0,834.49,139.08,300.0,1134.49,Yes,8.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43030,155004,2024-10-01 14:25:00,2024-12-15 00:00:00,2024-12-21 00:00:00,8,0,0,8,6,Airbnb,834.49,0.0,834.49,139.08,300.0,1134.49,Yes,9.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43423,155003,2024-10-01 13:15:05,2024-10-16 00:00:00,2024-10-21 00:00:00,6,0,0,6,5,Airbnb,1419.57,0.0,1419.57,283.91,206.25,1625.82,Yes,7.0,70.0,Apartment,4.0,2023-05-28 00:00:00
2883,155001,2024-01-10 00:00:00,2024-11-07 00:00:00,2024-11-11 00:00:00,8,0,0,8,4,Airbnb,988.54,0.0,988.54,247.14,220.0,1208.54,Yes,8.0,110.0,Apartment,3.0,2011-12-28 00:00:00
42954,155000,2024-10-01 12:54:33,2024-10-20 00:00:00,2024-10-25 00:00:00,2,1,0,3,5,Airbnb,1059.11,0.0,1059.11,211.82,68.75,1127.86,Yes,3.0,80.0,Apartment,2.0,2018-05-02 00:00:00
43230,154999,2024-01-10 00:00:00,2024-12-29 00:00:00,2025-01-02 00:00:00,7,0,0,7,4,Airbnb,2080.84,0.0,2080.84,520.21,175.0,2255.84,Yes,7.0,105.0,Unknown,4.0,2021-07-14 00:00:00
43123,154998,2024-01-10 00:00:00,2024-12-19 00:00:00,2024-12-26 00:00:00,3,0,0,3,7,Airbnb,919.4,0.0,919.4,131.34,21.0,940.4,Yes,4.0,58.0,Apartment,2.0,2020-07-25 00:00:00
4952,154996,2024-10-01 12:33:16,2024-11-15 00:00:00,2024-11-20 00:00:00,5,0,0,5,5,Airbnb,1131.1265205292193,0.0,1210.5028343016158,177.86,171.88,1061.16,Yes,6.0,89.0,Apartment,3.0,2014-07-03 00:00:00
43470,154995,2024-01-10 00:00:00,2024-10-03 00:00:00,2024-10-05 00:00:00,2,0,0,2,2,Airbnb,358.49,0.0,358.49,179.25,2.64,361.13,Yes,4.0,44.0,Apartment,1.0,2024-02-23 00:00:00
43284,154994,2024-10-01 11:39:29,2024-12-13 00:00:00,2024-12-17 00:00:00,2,0,0,2,4,Airbnb,357.77,0.0,357.77,89.44,55.0,412.77,Yes,2.0,40.0,Apartment,1.0,2022-05-11 00:00:00
43218,154993,2024-10-01 10:37:20,2025-01-02 00:00:00,2025-01-11 00:00:00,3,2,0,5,9,Airbnb,1759.89,0.0,1759.89,195.54,144.38,1904.27,Yes,6.0,0.0,Unknown,3.0,2021-05-17 00:00:00
43397,154992,2024-10-01 10:24:33,2024-10-30 00:00:00,2024-11-03 00:00:00,4,1,0,5,4,Booking.com,690.0,144.76,834.76,208.69,110.0,944.76,Yes,6.0,150.0,Apartment,2.0,2023-06-23 00:00:00
43486,154991,2024-01-10 00:00:00,2024-11-25 00:00:00,2024-11-30 00:00:00,1,0,0,1,5,Airbnb,831.36,0.0,831.36,166.27,34.38,865.74,Yes,5.0,68.0,Apartment,3.0,2024-02-24 00:00:00
43030,154990,2024-10-01 10:15:31,2024-12-02 00:00:00,2024-12-07 00:00:00,6,0,0,6,5,Expedia Collects,689.7,0.0,689.7,137.94,187.5,877.2,Yes,8.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43030,154990,2024-10-01 10:15:31,2024-12-02 00:00:00,2024-12-07 00:00:00,6,0,0,6,5,Expedia Collects,689.7,0.0,689.7,137.94,187.5,877.2,Yes,9.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43588,154989,2024-10-01 08:39:22,2024-10-31 00:00:00,2024-11-03 00:00:00,4,0,0,4,3,Airbnb,846.14,0.0,846.14,282.05,82.5,928.64,Yes,4.0,66.0,Apartment,3.0,2024-07-09 00:00:00
43461,154988,2024-10-01 08:34:38,2024-10-03 00:00:00,2024-10-08 00:00:00,3,1,0,4,5,Airbnb,1131.1265205292193,0.0,1210.5028343016158,324.83,93.75,1717.9,Yes,4.0,66.0,Apartment,2.0,2024-01-02 00:00:00
43333,154987,2024-10-01 08:18:33,2024-10-22 00:00:00,2024-10-26 00:00:00,1,0,0,1,4,Airbnb,743.77,0.0,743.77,185.94,27.5,771.27,Yes,2.0,40.0,Apartment,1.0,2022-07-12 00:00:00
42856,154986,2024-01-10 00:00:00,2024-11-29 00:00:00,2024-12-08 00:00:00,1,1,0,2,9,Airbnb,1128.96,0.0,1128.96,125.44,43.75,1172.71,Yes,3.0,40.0,Apartment,0.0,2017-11-05 00:00:00
42856,154985,2024-10-01 05:30:16,2024-10-14 00:00:00,2024-10-17 00:00:00,2,0,0,2,3,Airbnb,492.66,0.0,492.66,164.22,37.5,530.16,Yes,3.0,40.0,Apartment,0.0,2017-11-05 00:00:00
43547,154984,2024-10-01 03:43:11,2024-12-11 00:00:00,2024-12-17 00:00:00,2,2,0,4,6,Airbnb,767.19,0.0,767.19,127.87,82.5,849.69,Yes,4.0,70.0,Apartment,2.0,2024-04-06 00:00:00
43304,154983,2024-10-01 02:49:23,2024-12-05 00:00:00,2024-12-18 00:00:00,2,2,0,4,13,Booking.com,1770.0,110.72,1880.72,144.67,96.25,1976.97,Yes,6.0,57.0,Unknown,3.0,2022-05-17 00:00:00
43267,154982,2024-01-10 00:00:00,2024-12-07 00:00:00,2024-12-11 00:00:00,2,3,0,5,4,Booking.com,392.67,122.11,514.78,128.7,50.0,564.78,Yes,5.0,50.0,Unknown,2.0,2022-02-09 00:00:00
43630,154981,2024-10-01 00:11:52,2024-11-16 00:00:00,2024-11-21 00:00:00,5,0,0,5,5,Airbnb,1045.01,0.0,1045.01,209.0,171.88,1216.89,Yes,7.0,141.0,Apartment,3.0,2024-09-25 00:00:00
42807,154980,2024-09-30 23:57:42,2024-10-19 00:00:00,2024-10-21 00:00:00,5,0,0,5,2,Airbnb,592.02,0.0,592.02,296.01,68.75,660.77,Yes,5.0,64.0,Apartment,4.0,2017-06-27 00:00:00
43139,154978,2024-09-30 00:00:00,2024-12-08 00:00:00,2024-12-13 00:00:00,4,0,0,4,5,Airbnb,469.76,0.0,469.76,93.95,110.0,579.76,Yes,4.0,65.0,Apartment,2.0,2020-10-14 00:00:00
43099,154976,2024-09-30 00:00:00,2024-12-05 00:00:00,2024-12-09 00:00:00,2,2,0,4,4,HomeToGo,622.43,0.0,622.43,155.61,48.4,670.83,Yes,4.0,75.0,Apartment,2.0,2020-07-12 00:00:00
4138,154975,2024-09-30 22:18:27,2024-12-07 00:00:00,2024-12-11 00:00:00,3,0,1,4,4,Airbnb,491.83,0.0,491.83,122.96,72.6,564.43,Yes,5.0,60.0,Apartment,2.0,2013-08-07 00:00:00
43539,154974,2024-09-30 00:00:00,2024-10-07 00:00:00,2024-10-10 00:00:00,4,0,0,4,3,Booking.com,1131.1265205292193,97.19,1210.5028343016158,231.73,72.6,767.79,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
43539,154974,2024-09-30 00:00:00,2024-10-07 00:00:00,2024-10-10 00:00:00,4,0,0,4,3,Booking.com,1131.1265205292193,97.19,1210.5028343016158,231.73,72.6,767.79,Yes,5.0,70.0,Apartment,2.0,2024-03-20 00:00:00
43218,154973,2024-09-30 22:09:26,2024-11-27 00:00:00,2024-12-02 00:00:00,4,1,0,5,5,Airbnb,788.49,0.0,788.49,157.7,121.0,909.49,Yes,6.0,0.0,Unknown,3.0,2021-05-17 00:00:00
12688,154972,2024-09-30 22:08:29,2024-12-14 00:00:00,2024-12-18 00:00:00,5,0,0,5,4,Booking.com,392.7,125.67,518.37,129.59,121.0,639.37,Yes,6.0,70.0,Apartment,2.0,2016-05-05 00:00:00
43397,154971,2024-09-30 22:06:47,2024-10-19 00:00:00,2024-10-22 00:00:00,4,0,0,4,3,Vrbo,729.47,0.0,729.47,243.16,72.6,802.07,Yes,6.0,150.0,Apartment,2.0,2023-06-23 00:00:00
9971,154970,2024-09-30 21:34:15,2024-10-26 00:00:00,2024-10-31 00:00:00,2,2,0,4,5,Booking.com,518.0,72.6,590.6,118.12,11.0,601.6,Yes,4.0,70.0,Apartment,2.0,2016-02-23 00:00:00
43465,154969,2024-09-30 21:32:26,2024-10-22 00:00:00,2024-10-26 00:00:00,1,0,0,1,4,Booking.com,561.81,58.93,620.74,155.19,2.64,623.38,Yes,2.0,31.0,Unknown,0.0,2024-02-23 00:00:00
43495,154968,2024-09-30 21:28:41,2025-03-13 00:00:00,2025-03-19 00:00:00,6,0,0,6,6,HomeToGo,2332.26,0.0,2332.26,388.71,217.8,2550.06,Yes,6.0,67.0,Apartment,4.0,2024-06-07 00:00:00
43495,154968,2024-09-30 21:28:41,2025-03-13 00:00:00,2025-03-19 00:00:00,6,0,0,6,6,HomeToGo,2332.26,0.0,2332.26,388.71,217.8,2550.06,Yes,7.0,67.0,Apartment,4.0,2024-06-07 00:00:00
43019,154967,2024-09-30 00:00:00,2024-10-17 00:00:00,2024-10-19 00:00:00,6,0,0,6,2,Airbnb,593.0,0.0,593.0,296.5,72.6,665.6,Yes,6.0,73.0,Apartment,4.0,2019-04-02 00:00:00
43313,154966,2024-09-30 21:00:25,2024-12-11 00:00:00,2024-12-16 00:00:00,2,0,0,2,5,Airbnb,433.77,0.0,433.77,86.75,60.5,494.27,Yes,2.0,40.0,Apartment,1.0,2022-07-19 00:00:00
43230,154965,2024-09-30 20:47:07,2024-10-30 00:00:00,2024-11-02 00:00:00,7,0,0,7,3,Airbnb,918.74,0.0,918.74,306.25,115.5,1034.24,Yes,7.0,105.0,Unknown,4.0,2021-07-14 00:00:00
43401,154964,2024-09-30 20:47:00,2024-11-27 00:00:00,2024-12-04 00:00:00,4,0,0,4,7,Airbnb,1059.15,0.0,1059.15,151.31,169.4,1228.55,Yes,6.0,100.0,Apartment,3.0,2023-04-17 00:00:00
42608,154962,2024-09-30 20:34:17,2024-12-09 00:00:00,2024-12-15 00:00:00,2,0,0,2,6,Booking.com,451.0,91.09,542.09,90.35,72.6,614.69,Yes,4.0,60.0,Apartment,2.0,2016-11-16 00:00:00
4710,154960,2024-09-30 19:24:20,2024-12-01 00:00:00,2024-12-05 00:00:00,4,0,0,4,4,Airbnb,533.08,0.0,533.08,133.27,96.8,629.88,Yes,6.0,75.0,Apartment,3.0,2014-04-15 00:00:00
43487,154958,2024-09-30 19:16:19,2024-11-07 00:00:00,2024-11-11 00:00:00,4,0,0,4,4,Airbnb,717.74,0.0,717.74,179.44,96.8,814.54,Yes,5.0,102.0,Unknown,3.0,2024-01-24 00:00:00
43302,154957,2024-09-30 18:50:29,2024-10-10 00:00:00,2024-10-12 00:00:00,5,0,0,5,2,Vrbo,487.56,0.0,487.56,243.78,60.5,548.06,Yes,5.0,100.0,Unknown,3.0,2022-05-25 00:00:00
43117,154956,2024-09-30 00:00:00,2024-10-05 00:00:00,2024-10-07 00:00:00,5,0,0,5,2,Booking.com,361.99,115.94,477.93,238.97,55.0,532.93,Yes,6.0,58.0,Apartment,2.0,2020-10-01 00:00:00
43469,154955,2024-09-30 00:00:00,2024-10-06 00:00:00,2024-10-09 00:00:00,2,0,0,2,3,Airbnb,374.83,0.0,374.83,124.94,3.96,378.79,Yes,2.0,31.0,Apartment,0.0,2024-02-23 00:00:00
4787,154954,2024-09-30 18:16:25,2024-10-14 00:00:00,2024-10-17 00:00:00,3,2,0,5,3,Airbnb,1131.1265205292193,0.0,1210.5028343016158,212.5,54.45,691.96,Yes,6.0,45.0,Apartment,2.0,2014-05-01 00:00:00
43145,154953,2024-09-30 00:00:00,2024-12-13 00:00:00,2024-12-17 00:00:00,7,0,0,7,4,Airbnb,546.53,0.0,546.53,136.63,154.0,700.53,Yes,7.0,82.0,Apartment,3.0,2020-07-17 00:00:00
43026,154952,2024-09-30 18:12:32,2024-10-14 00:00:00,2024-10-16 00:00:00,5,0,0,5,2,Airbnb,380.71,0.0,380.71,190.36,60.5,441.21,Yes,5.0,110.0,Apartment,4.0,2019-05-27 00:00:00
43026,154952,2024-09-30 18:12:32,2024-10-14 00:00:00,2024-10-16 00:00:00,5,0,0,5,2,Airbnb,380.71,0.0,380.71,190.36,60.5,441.21,Yes,6.0,110.0,Apartment,4.0,2019-05-27 00:00:00
43074,154951,2024-09-30 18:08:16,2024-11-22 00:00:00,2024-11-27 00:00:00,6,4,1,11,5,Booking.com,788.0,168.96,956.96,189.29,165.0,1121.96,Yes,11.0,120.0,Apartment,4.0,2020-04-20 00:00:00
43074,154951,2024-09-30 18:08:16,2024-11-22 00:00:00,2024-11-27 00:00:00,6,4,1,11,5,Booking.com,788.0,168.96,956.96,189.29,165.0,1121.96,Yes,12.0,120.0,Apartment,4.0,2020-04-20 00:00:00
43003,154949,2024-09-30 00:00:00,2024-10-21 00:00:00,2024-10-23 00:00:00,4,0,0,4,2,Expedia Collects,531.11,0.0,531.11,265.56,48.4,579.51,Yes,4.0,50.0,Apartment,2.0,2018-12-20 00:00:00
4785,154948,2024-09-30 17:46:28,2024-12-04 00:00:00,2024-12-11 00:00:00,2,2,1,5,7,Airbnb,736.04,0.0,736.04,105.15,84.7,820.74,Yes,4.0,45.0,Apartment,1.0,2014-05-25 00:00:00
43423,154946,2024-09-30 17:34:43,2024-11-04 00:00:00,2024-11-14 00:00:00,3,2,2,7,10,Stay U-nique.com Website,1829.97,0.0,1829.97,183.0,127.05,1957.02,Yes,7.0,70.0,Apartment,4.0,2023-05-28 00:00:00
43443,154944,2024-09-30 00:00:00,2024-11-30 00:00:00,2024-12-04 00:00:00,3,0,0,3,4,Airbnb,553.36,0.0,553.36,138.34,72.6,625.96,Yes,5.0,68.0,Apartment,3.0,2023-10-22 00:00:00
43535,154943,2024-09-30 16:29:14,2024-10-15 00:00:00,2024-10-17 00:00:00,2,2,0,4,2,Booking.com,351.27,97.19,448.46,224.23,24.2,472.66,Yes,4.0,70.0,Apartment,2.0,2024-03-25 00:00:00
